group,batch,item_id,char,curriculum_idx,strokes,tier,phase,attempt_no,is_retry,verdict,verdict_scheme,judged_at,first_attempt_verdict,final_verdict
G4,B1,p2_radical_019_匚,匚,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:04,PASS,PASS
G3,B1,p2_radical_019_匚,匚,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:04,PASS,PASS
G2,B1,p2_radical_019_匚,匚,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:05,PASS,PASS
G2,B1,p2_radical_020_阝,阝,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:07,FAIL,FAIL
G3,B1,p2_radical_020_阝,阝,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:08,FAIL,FAIL
G1,B1,p2_radical_020_阝,阝,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:08,PASS,PASS
G4,B1,p2_radical_020_阝,阝,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:09,PASS,PASS
G1,B1,p2_radical_021_丷,丷,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:10,PASS,PASS
G3,B1,p2_radical_021_丷,丷,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:11,FAIL,FAIL
G4,B1,p2_radical_021_丷,丷,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:12,PASS,PASS
G2,B1,p2_radical_021_丷,丷,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:12,PASS,PASS
G1,B1,p2_radical_022_几,几,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:13,FAIL,FAIL
G3,B1,p2_radical_022_几,几,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:14,PASS,PASS
G4,B1,p2_radical_022_几,几,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:14,PASS,PASS
G2,B1,p2_radical_022_几,几,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:15,PASS,PASS
G3,B1,p2_radical_023_卩,卩,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:18,PASS,PASS
G4,B1,p2_radical_023_卩,卩,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:19,FAIL,FAIL
G2,B1,p2_radical_023_卩,卩,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:21,PASS,PASS
G1,B1,p2_radical_023_卩,卩,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:22,FAIL,FAIL
G3,B1,p2_radical_024_冂,冂,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:24,FAIL,FAIL
G4,B1,p2_radical_024_冂,冂,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:27,FAIL,FAIL
G1,B1,p2_radical_024_冂,冂,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:28,FAIL,FAIL
G2,B1,p2_radical_024_冂,冂,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:28,PASS,PASS
G4,B1,p2_radical_025_力,力,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:29,FAIL,FAIL
G2,B1,p2_radical_025_力,力,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:30,FAIL,FAIL
G1,B1,p2_radical_025_力,力,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:31,FAIL,FAIL
G3,B1,p2_radical_025_力,力,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:32,FAIL,FAIL
G4,B1,p2_radical_026_冖,冖,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:33,PASS,PASS
G2,B1,p2_radical_026_冖,冖,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:34,PASS,PASS
G1,B1,p2_radical_026_冖,冖,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:34,PASS,PASS
G3,B1,p2_radical_026_冖,冖,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:35,PASS,PASS
G2,B1,p2_radical_027_凵,凵,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:36,PASS,PASS
G3,B1,p2_radical_027_凵,凵,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:36,PASS,PASS
G1,B1,p2_radical_027_凵,凵,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:37,PASS,PASS
G4,B1,p2_radical_027_凵,凵,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:37,PASS,PASS
G1,B1,p2_radical_028_人,人,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:39,FAIL,FAIL
G3,B1,p2_radical_028_人,人,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:39,FAIL,FAIL
G2,B1,p2_radical_028_人,人,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:40,FAIL,FAIL
G4,B1,p2_radical_028_人,人,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:40,PASS,PASS
G3,B1,p2_radical_029_亻,亻,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:41,PASS,PASS
G4,B1,p2_radical_029_亻,亻,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:41,PASS,PASS
G1,B1,p2_radical_029_亻,亻,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:42,PASS,PASS
G2,B1,p2_radical_029_亻,亻,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:42,PASS,PASS
G1,B1,p2_radical_030_入,入,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:44,FAIL,FAIL
G4,B1,p2_radical_030_入,入,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:44,PASS,PASS
G2,B1,p2_radical_030_入,入,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:45,FAIL,FAIL
G3,B1,p2_radical_030_入,入,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:46,FAIL,FAIL
G3,B1,p2_radical_031_十,十,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:46,PASS,PASS
G1,B1,p2_radical_031_十,十,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:47,PASS,PASS
G4,B1,p2_radical_031_十,十,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:47,PASS,PASS
G2,B1,p2_radical_031_十,十,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:47,PASS,PASS
G1,B1,p2_radical_032_厶,厶,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:48,FAIL,FAIL
G2,B1,p2_radical_032_厶,厶,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:49,FAIL,FAIL
G3,B1,p2_radical_032_厶,厶,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:15:52,FAIL,FAIL
G4,B1,p2_radical_032_厶,厶,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:53,PASS,PASS
G3,B1,p2_radical_033_亠,亠,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:59,PASS,PASS
G4,B1,p2_radical_033_亠,亠,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:15:59,PASS,PASS
G2,B1,p2_radical_033_亠,亠,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:00,PASS,PASS
G1,B1,p2_radical_033_亠,亠,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:03,PASS,PASS
G3,B1,p2_radical_034_匸,匸,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:03,PASS,PASS
G4,B1,p2_radical_034_匸,匸,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:04,PASS,PASS
G2,B1,p2_radical_034_匸,匸,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:04,PASS,PASS
G1,B1,p2_radical_034_匸,匸,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:04,PASS,PASS
G1,B1,p2_radical_035_讠,讠,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:06,PASS,PASS
G2,B1,p2_radical_035_讠,讠,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:06,PASS,PASS
G4,B1,p2_radical_035_讠,讠,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:07,PASS,PASS
G3,B1,p2_radical_035_讠,讠,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:07,FAIL,FAIL
G3,B1,p2_radical_036_廴,廴,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:09,FAIL,FAIL
G4,B1,p2_radical_036_廴,廴,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:09,PASS,PASS
G2,B1,p2_radical_036_廴,廴,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:10,PASS,PASS
G1,B1,p2_radical_036_廴,廴,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:11,FAIL,FAIL
G3,B1,p2_radical_037_又,又,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:12,PASS,PASS
G4,B1,p2_radical_037_又,又,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:12,PASS,PASS
G2,B1,p2_radical_037_又,又,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:13,PASS,PASS
G1,B1,p2_radical_037_又,又,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:13,PASS,PASS
G2,B1,p2_radical_038_㔾,㔾,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:14,PASS,PASS
G4,B1,p2_radical_038_㔾,㔾,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:15,FAIL,FAIL
G1,B1,p2_radical_038_㔾,㔾,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:16,FAIL,FAIL
G3,B1,p2_radical_038_㔾,㔾,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:16,FAIL,FAIL
G1,B1,p2_radical_039_艹,艹,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:17,PASS,PASS
G2,B1,p2_radical_039_艹,艹,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:18,PASS,PASS
G3,B1,p2_radical_039_艹,艹,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:18,PASS,PASS
G4,B1,p2_radical_039_艹,艹,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:20,FAIL,FAIL
G3,B1,p2_radical_040_屮,屮,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:21,FAIL,FAIL
G2,B1,p2_radical_040_屮,屮,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:22,PASS,PASS
G1,B1,p2_radical_040_屮,屮,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:22,PASS,PASS
G4,B1,p2_radical_040_屮,屮,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:23,PASS,PASS
G2,B1,p2_radical_041_彳,彳,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:24,PASS,PASS
G4,B1,p2_radical_041_彳,彳,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:24,PASS,PASS
G1,B1,p2_radical_041_彳,彳,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:25,FAIL,FAIL
G3,B1,p2_radical_041_彳,彳,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:26,FAIL,FAIL
G2,B1,p2_radical_042_巛,巛,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:26,FAIL,FAIL
G3,B1,p2_radical_042_巛,巛,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:29,FAIL,FAIL
G4,B1,p2_radical_042_巛,巛,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:30,PASS,PASS
G1,B1,p2_radical_042_巛,巛,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:31,PASS,PASS
G1,B1,p2_radical_043_川,川,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:32,PASS,PASS
G2,B1,p2_radical_043_川,川,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:32,PASS,PASS
G4,B1,p2_radical_043_川,川,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:32,PASS,PASS
G3,B1,p2_radical_043_川,川,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:33,PASS,PASS
G4,B1,p2_radical_044_辶,辶,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:33,PASS,PASS
G2,B1,p2_radical_044_辶,辶,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:34,PASS,PASS
G3,B1,p2_radical_044_辶,辶,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:41,PASS,PASS
G1,B1,p2_radical_044_辶,辶,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:42,FAIL,FAIL
G4,B1,p2_radical_045_寸,寸,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:48,FAIL,FAIL
G1,B1,p2_radical_045_寸,寸,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:49,PASS,PASS
G3,B1,p2_radical_045_寸,寸,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:49,PASS,PASS
G2,B1,p2_radical_045_寸,寸,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:50,PASS,PASS
G1,B1,p2_radical_046_大,大,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:50,PASS,PASS
G4,B1,p2_radical_046_大,大,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:51,PASS,PASS
G3,B1,p2_radical_046_大,大,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:52,FAIL,FAIL
G2,B1,p2_radical_046_大,大,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:52,PASS,PASS
G4,B1,p2_radical_047_飞,飞,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:53,FAIL,FAIL
G3,B1,p2_radical_047_飞,飞,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:54,FAIL,FAIL
G1,B1,p2_radical_047_飞,飞,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:55,FAIL,FAIL
G2,B1,p2_radical_047_飞,飞,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:16:56,FAIL,FAIL
G1,B1,p2_radical_048_干,干,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:57,PASS,PASS
G4,B1,p2_radical_048_干,干,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:16:59,PASS,PASS
G2,B1,p2_radical_048_干,干,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:00,FAIL,FAIL
G3,B1,p2_radical_048_干,干,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:00,PASS,PASS
G3,B1,p2_radical_049_工,工,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:01,PASS,PASS
G2,B1,p2_radical_049_工,工,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:01,PASS,PASS
G4,B1,p2_radical_049_工,工,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:02,PASS,PASS
G1,B1,p2_radical_049_工,工,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:02,PASS,PASS
G2,B1,p2_radical_050_弓,弓,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:03,FAIL,FAIL
G3,B1,p2_radical_050_弓,弓,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:03,FAIL,FAIL
G1,B1,p2_radical_050_弓,弓,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:04,FAIL,FAIL
G4,B1,p2_radical_050_弓,弓,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:05,FAIL,FAIL
G1,B1,p2_radical_051_廾,廾,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:07,PASS,PASS
G2,B1,p2_radical_051_廾,廾,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:07,PASS,PASS
G4,B1,p2_radical_051_廾,廾,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:08,PASS,PASS
G3,B1,p2_radical_051_廾,廾,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:08,PASS,PASS
G3,B1,p2_radical_052_广,广,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:10,PASS,PASS
G4,B1,p2_radical_052_广,广,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:11,PASS,PASS
G2,B1,p2_radical_052_广,广,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:12,PASS,PASS
G1,B1,p2_radical_052_广,广,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:12,PASS,PASS
G4,B1,p2_radical_053_己,己,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:15,FAIL,FAIL
G1,B1,p2_radical_053_己,己,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:16,FAIL,FAIL
G2,B1,p2_radical_053_己,己,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:17,FAIL,FAIL
G3,B1,p2_radical_053_己,己,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:18,FAIL,FAIL
G3,B1,p2_radical_054_彐,彐,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:18,PASS,PASS
G2,B1,p2_radical_054_彐,彐,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:19,PASS,PASS
G1,B1,p2_radical_054_彐,彐,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:19,PASS,PASS
G4,B1,p2_radical_054_彐,彐,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:20,FAIL,FAIL
G3,B1,p2_radical_055_彑,彑,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:21,FAIL,FAIL
G4,B1,p2_radical_055_彑,彑,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:22,FAIL,FAIL
G1,B1,p2_radical_055_彑,彑,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:22,FAIL,FAIL
G2,B1,p2_radical_055_彑,彑,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:22,FAIL,FAIL
G4,B1,p2_radical_056_巾,巾,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:23,PASS,PASS
G3,B1,p2_radical_056_巾,巾,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:24,FAIL,FAIL
G1,B1,p2_radical_056_巾,巾,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:25,FAIL,FAIL
G2,B1,p2_radical_056_巾,巾,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:27,FAIL,FAIL
G1,B1,p2_radical_057_口,口,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:28,PASS,PASS
G2,B1,p2_radical_057_口,口,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:28,PASS,PASS
G3,B1,p2_radical_057_口,口,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:28,PASS,PASS
G4,B1,p2_radical_057_口,口,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:29,PASS,PASS
G3,B1,p2_radical_058_马,马,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:30,FAIL,FAIL
G4,B1,p2_radical_058_马,马,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:30,FAIL,FAIL
G2,B1,p2_radical_058_马,马,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:31,FAIL,FAIL
G1,B1,p2_radical_058_马,马,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:31,FAIL,FAIL
G4,B1,p2_radical_059_门,门,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:32,FAIL,FAIL
G1,B1,p2_radical_059_门,门,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:34,PASS,PASS
G2,B1,p2_radical_059_门,门,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:35,FAIL,FAIL
G3,B1,p2_radical_059_门,门,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:36,FAIL,FAIL
G4,B1,p2_radical_060_宀,宀,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:37,PASS,PASS
G1,B1,p2_radical_060_宀,宀,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:37,PASS,PASS
G2,B1,p2_radical_060_宀,宀,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:38,PASS,PASS
G3,B1,p2_radical_060_宀,宀,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:40,PASS,PASS
G1,B1,p2_radical_061_女,女,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:41,FAIL,FAIL
G3,B1,p2_radical_061_女,女,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:41,FAIL,FAIL
G4,B1,p2_radical_061_女,女,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:42,FAIL,FAIL
G2,B1,p2_radical_061_女,女,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:42,PASS,PASS
G1,B1,p2_radical_062_犭,犭,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:43,FAIL,FAIL
G4,B1,p2_radical_062_犭,犭,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:44,FAIL,FAIL
G2,B1,p2_radical_062_犭,犭,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:45,PASS,PASS
G3,B1,p2_radical_062_犭,犭,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:17:46,FAIL,FAIL
G2,B1,p2_radical_063_山,山,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:47,PASS,PASS
G4,B1,p2_radical_063_山,山,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:47,PASS,PASS
G3,B1,p2_radical_063_山,山,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:47,PASS,PASS
G1,B1,p2_radical_063_山,山,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:48,PASS,PASS
G2,B1,p2_radical_064_彡,彡,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:48,PASS,PASS
G3,B1,p2_radical_064_彡,彡,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:49,PASS,PASS
G4,B1,p2_radical_064_彡,彡,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:52,PASS,PASS
G1,B1,p2_radical_064_彡,彡,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:52,PASS,PASS
G3,B1,p2_radical_065_尸,尸,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:54,PASS,PASS
G2,B1,p2_radical_065_尸,尸,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:17:54,PASS,PASS
G4,B1,p2_radical_065_尸,尸,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:01,PASS,PASS
G1,B1,p2_radical_065_尸,尸,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:01,PASS,PASS
G3,B1,p2_radical_066_饣,饣,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:02,PASS,PASS
G4,B1,p2_radical_066_饣,饣,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:02,PASS,PASS
G2,B1,p2_radical_066_饣,饣,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:07,PASS,PASS
G1,B1,p2_radical_066_饣,饣,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:18:07,FAIL,FAIL
G2,B1,p2_radical_067_士,士,,3,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:18:09,FAIL,FAIL
G1,B1,p2_radical_067_士,士,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:10,PASS,PASS
G3,B1,p2_radical_067_士,士,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:11,PASS,PASS
G4,B1,p2_radical_067_士,士,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:11,PASS,PASS
G2,B1,p2_radical_068_扌,扌,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:12,PASS,PASS
G1,B1,p2_radical_068_扌,扌,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:12,PASS,PASS
G4,B1,p2_radical_068_扌,扌,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:13,PASS,PASS
G3,B1,p2_radical_068_扌,扌,,3,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:13,PASS,PASS
G2,B1,p2_radical_011_匕__retry_1__G2,匕__retry_1__G2,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:18:14,FAIL,FAIL
G2,B1,p2_radical_014_厂__retry_1__G2,厂__retry_1__G2,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:15,PASS,PASS
G2,B1,p2_radical_015_刀__retry_1__G2,刀__retry_1__G2,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:18:17,FAIL,FAIL
G3,B1,p2_radical_014_厂__retry_1__G3,厂__retry_1__G3,,2,radical,radical,1,False,PASS,binary_or_4tier,2026-07-18T16:18:20,PASS,PASS
G3,B1,p2_radical_015_刀__retry_1__G3,刀__retry_1__G3,,2,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:18:22,FAIL,FAIL
G4,B1,p2_radical_003_丿__retry_1__G4,丿__retry_1__G4,,1,radical,radical,1,False,FAIL,binary_or_4tier,2026-07-18T16:18:23,FAIL,FAIL
